4,Nitriansky kraj,402,Levice,502651,Plave Vozokany,610,208,34.09,208,208,604,194,32.11,194,191,
4,Nitriansky kraj,402,Levice,502669,Podluzany,653,370,56.66,370,366,640,330,51.56,330,321,
4,Nitriansky kraj,402,Levice,502677,Pohronsky Ruskov,1033,351,33.97,351,348,1034,292,28.23,292,283,
4,Nitriansky kraj,402,Levice,502693,Pukanec,1571,774,49.26,774,769,1623,643,39.61,643,637,
4,Nitriansky kraj,402,Levice,502707,Rybnik,1175,704,59.91,704,697,1189,605,50.88,605,599,
4,Nitriansky kraj,402,Levice,502715,Santovka,576,288,50.00,288,287,572,230,40.20,230,226,
4,Nitriansky kraj,402,Levice,502723,Sazdice,362,101,27.90,101,100,363,106,29.20,106,106,
4,Nitriansky kraj,402,Levice,502731,Sikenica,521,119,22.84,119,119,519,94,18.11,94,92,
4,Nitriansky kraj,402,Levice,502740,Slatina,244,66,27.04,66,65,250,61,24.40,61,58,
4,Nitriansky kraj,402,Levice,502758,Stary Hradok,155,69,44.51,69,69,158,66,41.77,66,66,
4,Nitriansky kraj,402,Levice,502766,Stary Tekov,1230,776,63.08,776,768,1225,659,53.79,659,651,
4,Nitriansky kraj,402,Levice,502782,Sahy,6125,1877,30.64,1877,1864,6104,1652,27.06,1652,1629,
4,Nitriansky kraj,402,Levice,502791,Salov,266,47,17.66,47,47,265,30,11.32,30,30,
4,Nitriansky kraj,402,Levice,502804,Sarovce,1263,308,24.38,308,305,1260,227,18.01,227,226,
4,Nitriansky kraj,402,Levice,502812,Tehla,402,160,39.80,160,158,399,119,29.82,119,119,
4,Nitriansky kraj,402,Levice,502821,Tekovske Luzany,2339,777,33.21,777,769,2332,562,24.09,562,555,
4,Nitriansky kraj,402,Levice,502847,Tekovsky Hradok,286,95,33.21,95,95,288,73,25.34,73,69,
4,Nitriansky kraj,402,Levice,502863,Tlmace,3136,1592,50.76,1592,1581,3126,1401,44.81,1401,1372,
4,Nitriansky kraj,402,Levice,502871,Tupa,474,210,44.30,210,210,484,160,33.05,160,159,
4,Nitriansky kraj,402,Levice,502880,Tura,188,96,51.06,96,96,188,55,29.25,55,48,
4,Nitriansky kraj,402,Levice,502898,Uhliska,183,70,38.25,70,70,183,53,28.96,53,52,
4,Nitriansky kraj,402,Levice,581160,Velke Kozmalovce,583,366,62.77,366,366,583,283,48.54,283,281,
4,Nitriansky kraj,402,Levice,502910,Velke Ludince,1281,388,30.28,388,387,1274,274,21.50,274,269,
4,Nitriansky kraj,402,Levice,502928,Velke Turovce,623,243,39.00,243,243,626,212,33.86,212,209,
4,Nitriansky kraj,402,Levice,502936,Velky Dur,1065,495,46.47,495,492,1065,415,38.96,415,400,
4,Nitriansky kraj,402,Levice,502944,Vyskovce nad Iplom,555,187,33.69,187,187,555,157,28.28,157,155,
4,Nitriansky kraj,402,Levice,502952,Vysne nad Hronom,147,69,46.93,69,69,145,61,42.06,61,59,
4,Nitriansky kraj,402,Levice,502961,Zalaba,128,72,56.25,72,70,128,70,54.68,70,69,
4,Nitriansky kraj,402,Levice,502979,Zbrojniky,446,180,40.35,180,180,451,169,37.47,169,163,
4,Nitriansky kraj,402,Levice,502987,Zeliezovce,5804,2303,39.67,2302,2290,5779,2006,34.71,2006,1986,
4,Nitriansky kraj,402,Levice,502995,Zemberovce,1034,534,51.64,534,532,1036,446,43.05,446,440,
4,Nitriansky kraj,402,Levice,503002,Zemliare,139,62,44.60,62,60,142,50,35.21,50,49,
4,Nitriansky kraj,403,Nitra,500020,Aleksince,1431,595,41.57,595,593,1435,501,34.91,501,490,
4,Nitriansky kraj,403,Nitra,500046,Bab,939,474,50.47,474,473,939,360,38.33,360,354,
4,Nitriansky kraj,403,Nitra,581623,Babindol,567,266,46.91,266,265,560,186,33.21,186,182,
4,Nitriansky kraj,403,Nitra,582697,Badice,317,172,54.25,172,170,318,144,45.28,144,144,
4,Nitriansky kraj,403,Nitra,500071,Branc,1861,926,49.75,926,922,1844,782,42.40,782,777,
4,Nitriansky kraj,403,Nitra,545589,Cabaj - Capor,3379,1587,46.96,1587,1579,3363,1304,38.77,1304,1279,
4,Nitriansky kraj,403,Nitra,582387,Cab,643,334,51.94,334,333,643,266,41.36,266,262,
4,Nitriansky kraj,403,Nitra,500101,Cakajovce,951,468,49.21,468,467,952,397,41.70,397,390,
4,Nitriansky kraj,403,Nitra,555886,Cechynce,1006,501,49.80,501,499,1009,395,39.14,395,383,
4,Nitriansky kraj,403,Nitra,500135,Celadice,837,370,44.20,370,367,837,341,40.74,341,336,
4,Nitriansky kraj,403,Nitra,500160,Cifare,481,213,44.28,213,213,479,148,30.89,148,146,
4,Nitriansky kraj,403,Nitra,582425,Dolne Lefantovce,539,297,55.10,297,297,542,232,42.80,232,228,
4,Nitriansky kraj,403,Nitra,500194,Dolne Obdokovce,953,382,40.08,382,381,949,288,30.34,288,283,
4,Nitriansky kraj,403,Nitra,500232,Golianovo,1392,810,58.18,810,807,1397,628,44.95,628,616,
4,Nitriansky kraj,403,Nitra,545635,Horne Lefantovce,762,428,56.16,428,426,749,363,48.46,363,353,
4,Nitriansky kraj,403,Nitra,555959,Hostova,327,165,50.45,165,165,326,134,41.10,134,131,
4,Nitriansky kraj,403,Nitra,500313,Hrubonovo,432,222,51.38,222,222,437,211,48.28,211,208,
4,Nitriansky kraj,403,Nitra,558320,Ivanka pri Nitre,2295,1186,51.67,1186,1176,2294,960,41.84,960,938,
4,Nitriansky kraj,403,Nitra,500356,Jarok,1686,898,53.26,898,891,1686,743,44.06,743,725,
4,Nitriansky kraj,403,Nitra,500372,Jelenec,1716,763,44.46,763,756,1718,640,37.25,640,627,
4,Nitriansky kraj,403,Nitra,500381,Jelsovce,840,385,45.83,385,383,834,299,35.85,299,295,
4,Nitriansky kraj,403,Nitra,500399,Kapince,165,90,54.54,90,90,167,83,49.70,83,83,
4,Nitriansky kraj,403,Nitra,500402,Klasov,1027,467,45.47,467,466,1034,415,40.13,415,411,
4,Nitriansky kraj,403,Nitra,500411,Kolinany,1288,588,45.65,588,581,1289,474,36.77,474,471,
4,Nitriansky kraj,403,Nitra,500453,Lehota,1912,1043,54.55,1043,1042,1916,907,47.33,907,894,
4,Nitriansky kraj,403,Nitra,500470,Lucnica nad Zitavou,800,435,54.37,435,429,786,344,43.76,344,340,
4,Nitriansky kraj,403,Nitra,581097,Ludovitova,213,130,61.03,130,129,208,111,53.36,111,107,
4,Nitriansky kraj,403,Nitra,500488,Lukacovce,964,458,47.51,458,456,973,377,38.74,377,368,
4,Nitriansky kraj,403,Nitra,580899,Luzianky,2440,1139,46.68,1138,1132,2435,883,36.26,882,862,
4,Nitriansky kraj,403,Nitra,556785,Male Chyndice,323,156,48.29,156,155,323,115,35.60,115,113,
4,Nitriansky kraj,403,Nitra,500534,Male Zaluzie,232,141,60.77,141,140,234,142,60.68,142,141,
4,Nitriansky kraj,403,Nitra,555908,Maly Cetin,341,197,57.77,197,196,341,186,54.54,186,184,
4,Nitriansky kraj,403,Nitra,555851,Maly Lapas,739,456,61.70,456,454,733,362,49.38,362,355,
4,Nitriansky kraj,403,Nitra,500569,Melek,413,216,52.30,216,213,416,189,45.43,189,180,
4,Nitriansky kraj,403,Nitra,500577,Mojmirovce,2360,1076,45.59,1076,1073,2353,867,36.84,867,857,
4,Nitriansky kraj,403,Nitra,500011,Nitra,66045,35060,53.08,35049,34890,65906,31146,47.25,31144,30553,
4,Nitriansky kraj,403,Nitra,556696,Nitrianske Hrnciarovce,1753,952,54.30,952,950,1748,820,46.91,820,813,
4,Nitriansky kraj,403,Nitra,500631,Nova Ves nad Zitavou,1101,571,51.86,571,570,1096,474,43.24,474,464,
4,Nitriansky kraj,403,Nitra,500640,Nove Sady,1096,624,56.93,624,623,1089,510,46.83,510,506,
4,Nitriansky kraj,403,Nitra,500666,Pana,309,144,46.60,144,144,319,129,40.43,129,129,
4,Nitriansky kraj,403,Nitra,500674,Podhorany,913,473,51.80,473,470,918,379,41.28,379,376,
4,Nitriansky kraj,403,Nitra,500682,Pohranice,924,494,53.46,494,491,921,358,38.87,358,353,
4,Nitriansky kraj,403,Nitra,500691,Polny Kesov,556,250,44.96,250,250,556,239,42.98,239,235,
4,Nitriansky kraj,403,Nitra,500704,Risnovce,1703,883,51.84,883,881,1702,706,41.48,706,695,
4,Nitriansky kraj,403,Nitra,500712,Rumanova,688,348,50.58,348,345,685,292,42.62,292,290,
4,Nitriansky kraj,403,Nitra,555991,Svatoplukovo,1101,534,48.50,534,532,1102,416,37.74,416,411,
4,Nitriansky kraj,403,Nitra,581691,Stefanovicova,259,119,45.94,119,118,261,118,45.21,118,117,
4,Nitriansky kraj,403,Nitra,582719,Stitare,737,436,59.15,436,435,735,396,53.87,396,383,
4,Nitriansky kraj,403,Nitra,500780,Surianky,490,310,63.26,310,308,503,255,50.69,255,251,
4,Nitriansky kraj,403,Nitra,500798,Tajna,240,142,59.16,142,140,241,129,53.52,129,128,
4,Nitriansky kraj,403,Nitra,555967,Telince,312,112,35.89,112,112,313,88,28.11,88,88,
4,Nitriansky kraj,403,Nitra,500844,Velka Dolina,567,303,53.43,303,302,567,239,42.15,239,235,
4,Nitriansky kraj,403,Nitra,500518,Velke Chyndice,281,168,59.78,168,167,283,132,46.64,132,132,
4,Nitriansky kraj,403,Nitra,500887,Velke Zaluzie,3511,1844,52.52,1843,1829,3515,1412,40.17,1412,1389,
4,Nitriansky kraj,403,Nitra,500895,Velky Cetin,1391,563,40.47,563,559,1398,460,32.90,460,455,
4,Nitriansky kraj,403,Nitra,555860,Velky Lapas,1346,768,57.05,768,766,1348,620,45.99,620,611,
4,Nitriansky kraj,403,Nitra,500917,Vinodol,1579,653,41.35,653,646,1573,515,32.73,515,510,
4,Nitriansky kraj,403,Nitra,500933,Vrable,7277,3618,49.71,3618,3597,7299,3085,42.26,3085,3050,
4,Nitriansky kraj,403,Nitra,500941,Vycapy - Opatovce,1808,975,53.92,975,970,1806,871,48.22,871,864,
4,Nitriansky kraj,403,Nitra,500950,Zbehy,1821,942,51.72,942,941,1829,762,41.66,762,751,
4,Nitriansky kraj,403,Nitra,500992,Zirany,1134,531,46.82,531,528,1128,408,36.17,408,394,
4,Nitriansky kraj,403,Nitra,501018,Zitavce,351,164,46.72,164,164,350,148,42.28,148,143,
4,Nitriansky kraj,407,Zlate Moravce,500062,Beladice,1321,645,48.82,645,639,1315,513,39.01,513,506,
4,Nitriansky kraj,407,Zlate Moravce,500127,Caradice,410,233,56.82,233,231,418,207,49.52,207,202,
4,Nitriansky kraj,407,Zlate Moravce,555916,Cerveny Hradok,344,182,52.90,182,182,348,148,42.52,148,147,
4,Nitriansky kraj,407,Zlate Moravce,500151,Cierne Klacany,951,532,55.94,532,531,952,470,49.36,470,466,
4,Nitriansky kraj,407,Zlate Moravce,500283,Hostie,1029,583,56.65,583,579,1012,455,44.96,455,451,
4,Nitriansky kraj,407,Zlate Moravce,500305,Hostovce,601,322,53.57,322,321,595,263,44.20,263,256,
4,Nitriansky kraj,407,Zlate Moravce,500321,Choca,429,207,48.25,207,205,433,182,42.03,182,181,
4,Nitriansky kraj,407,Zlate Moravce,500364,Jedlove Kostolany,777,372,47.87,370,367,788,348,44.16,348,341,
4,Nitriansky kraj,407,Zlate Moravce,500429,Kostolany pod Tribecom,303,184,60.72,184,183,312,200,64.10,200,195,
4,Nitriansky kraj,407,Zlate Moravce,500437,Ladice,662,283,42.74,283,281,664,231,34.78,231,224,
4,Nitriansky kraj,407,Zlate Moravce,500461,Lovce,588,327,55.61,327,325,586,248,42.32,248,244,
4,Nitriansky kraj,407,Zlate Moravce,500500,Machulince,907,514,56.67,514,513,907,434,47.85,434,419,
4,Nitriansky kraj,407,Zlate Moravce,555924,Male Vozokany,266,154,57.89,154,152,272,111,40.80,111,104,
4,Nitriansky kraj,407,Zlate Moravce,500542,Mankovce,450,254,56.44,254,254,442,226,51.13,226,223,
4,Nitriansky kraj,407,Zlate Moravce,500551,Martin nad Zitavou,440,229,52.04,229,229,443,199,44.92,199,196,
4,Nitriansky kraj,407,Zlate Moravce,500585,Nemcinany,563,287,50.97,287,286,557,261,46.85,261,255,
4,Nitriansky kraj,407,Zlate Moravce,500593,Neverice,563,306,54.35,306,302,570,246,43.15,246,239,
4,Nitriansky kraj,407,Zlate Moravce,500607,Nevidzany,494,298,60.32,298,297,501,245,48.90,245,242,
4,Nitriansky kraj,407,Zlate Moravce,500658,Obyce,1263,592,46.87,591,589,1262,503,39.85,503,492,
4,Nitriansky kraj,407,Zlate Moravce,500721,Skycov,812,434,53.44,434,428,810,375,46.29,375,365,
4,Nitriansky kraj,407,Zlate Moravce,500747,Slazany,1419,751,52.92,751,747,1412,643,45.53,643,631,
4,Nitriansky kraj,407,Zlate Moravce,500755,Slepcany,685,353,51.53,353,348,691,309,44.71,309,305,
4,Nitriansky kraj,407,Zlate Moravce,517305,Tekovske Nemce,889,385,43.30,385,384,886,331,37.35,331,324,
4,Nitriansky kraj,407,Zlate Moravce,500810,Tesarske Mlynany,1384,665,48.04,665,656,1379,515,37.34,515,510,
4,Nitriansky kraj,407,Zlate Moravce,500828,Topolcianky,2291,1324,57.79,1324,1317,2297,1147,49.93,1147,1127,
4,Nitriansky kraj,407,Zlate Moravce,500836,Velcice,701,418,59.62,418,418,692,376,54.33,376,372,
4,Nitriansky kraj,407,Zlate Moravce,555932,Velke Vozokany,377,236,62.59,236,236,380,201,52.89,201,196,
4,Nitriansky kraj,407,Zlate Moravce,500909,Vieska nad Zitavou,375,216,57.60,215,211,374,204,54.54,204,198,
4,Nitriansky kraj,407,Zlate Moravce,500925,Volkovce,859,424,49.35,424,422,867,392,45.21,392,392,
4,Nitriansky kraj,407,Zlate Moravce,500968,Zlate Moravce,10144,5046,49.74,5046,5027,10118,4357,43.06,4357,4288,
4,Nitriansky kraj,407,Zlate Moravce,500976,Zlatno,196,88,44.89,88,87,197,94,47.71,94,94,
4,Nitriansky kraj,407,Zlate Moravce,500984,Zikava,419,248,59.18,248,245,418,184,44.01,184,176,
4,Nitriansky kraj,407,Zlate Moravce,582816,Zitavany,1624,863,53.14,863,851,1624,671,41.31,671,652,
4,Nitriansky kraj,404,Nove Zamky,503029,Andovce,1262,553,43.81,553,551,1263,455,36.02,455,449,
4,Nitriansky kraj,404,Nove Zamky,503037,Bajtava,312,99,31.73,99,99,312,73,23.39,73,71,
4,Nitriansky kraj,404,Nove Zamky,503045,Banov,3106,1584,50.99,1584,1579,3093,1366,44.16,1366,1345,
4,Nitriansky kraj,404,Nove Zamky,503053,Bardonovo,647,268,41.42,268,264,648,236,36.41,236,235,
4,Nitriansky kraj,404,Nove Zamky,503061,Bela,314,107,34.07,107,105,317,99,31.23,99,98,
4,Nitriansky kraj,404,Nove Zamky,503070,Besenov,1366,442,32.35,442,437,1362,335,24.59,335,327,
4,Nitriansky kraj,404,Nove Zamky,503088,Bina,1199,281,23.43,281,274,1204,182,15.11,182,180,
4,Nitriansky kraj,404,Nove Zamky,503096,Branovo,488,268,54.91,268,267,484,245,50.61,245,244,
4,Nitriansky kraj,404,Nove Zamky,503100,Bruty,489,149,30.47,149,148,488,93,19.05,93,87,
4,Nitriansky kraj,404,Nove Zamky,503118,Cechy,257,133,51.75,133,133,264,129,48.86,129,128,
4,Nitriansky kraj,404,Nove Zamky,503126,Cernik,844,448,53.08,448,445,850,336,39.52,336,324,
4,Nitriansky kraj,404,Nove Zamky,503134,Dedinka,567,269,47.44,269,268,581,262,45.09,262,255,
4,Nitriansky kraj,404,Nove Zamky,503151,Dolny Ohaj,1314,681,51.82,681,679,1316,592,44.98,592,587,
4,Nitriansky kraj,404,Nove Zamky,503169,Dubnik,1330,458,34.43,458,454,1328,366,27.56,366,362,
4,Nitriansky kraj,404,Nove Zamky,503177,Dvory nad Zitavou,4146,1343,32.39,1343,1336,4155,1226,29.50,1226,1211,
4,Nitriansky kraj,404,Nove Zamky,503185,Gbelce,1792,501,27.95,501,495,1793,418,23.31,418,413,
4,Nitriansky kraj,404,Nove Zamky,503193,Hul,1035,497,48.01,497,495,1043,392,37.58,392,378,
4,Nitriansky kraj,404,Nove Zamky,503207,Chlaba,584,106,18.15,106,106,593,95,16.02,95,94,
4,Nitriansky kraj,404,Nove Zamky,503215,Jasova,964,494,51.24,494,492,965,419,43.41,419,411,
4,Nitriansky kraj,404,Nove Zamky,503223,Jatov,619,337,54.44,337,333,621,290,46.69,290,285,
4,Nitriansky kraj,404,Nove Zamky,503231,Kamenica nad Hronom,1089,276,25.34,276,274,1092,251,22.98,251,242,
4,Nitriansky kraj,404,Nove Zamky,503240,Kamenin,1242,275,22.14,275,274,1253,206,16.44,206,205,
4,Nitriansky kraj,404,Nove Zamky,503258,Kamenny Most,876,250,28.53,250,248,880,209,23.75,209,209,
4,Nitriansky kraj,404,Nove Zamky,503266,Kmetovo,732,427,58.33,427,426,717,366,51.04,366,358,
4,Nitriansky kraj,404,Nove Zamky,503274,Kolta,1102,520,47.18,520,519,1093,414,37.87,414,398,
4,Nitriansky kraj,404,Nove Zamky,503282,Komjatice,3447,1532,44.44,1532,1524,3453,1294,37.47,1294,1278,
4,Nitriansky kraj,404,Nove Zamky,503291,Komoca,820,279,34.02,279,276,818,232,28.36,232,229,
4,Nitriansky kraj,404,Nove Zamky,503312,Lela,269,81,30.11,81,74,268,82,30.59,82,80,
4,Nitriansky kraj,404,Nove Zamky,503321,Lipova,1307,641,49.04,641,640,1303,488,37.45,488,475,
4,Nitriansky kraj,404,Nove Zamky,503339,Luba,372,104,27.95,104,104,371,81,21.83,81,79,
4,Nitriansky kraj,404,Nove Zamky,503347,Mala nad Hronom,335,89,26.56,89,88,335,56,16.71,56,53,
4,Nitriansky kraj,404,Nove Zamky,503355,Male Kosihy,294,84,28.57,84,84,292,61,20.89,61,60,
4,Nitriansky kraj,404,Nove Zamky,503363,Mana,1706,777,45.54,777,772,1717,627,36.51,627,617,
4,Nitriansky kraj,404,Nove Zamky,503371,Michal nad Zitavou,555,313,56.39,313,312,550,285,51.81,285,278,
4,Nitriansky kraj,404,Nove Zamky,503398,Mojzesovo,1105,544,49.23,544,543,1107,462,41.73,462,457,
4,Nitriansky kraj,404,Nove Zamky,503401,Muzla,1604,414,25.81,413,409,1601,335,20.92,335,333,
4,Nitriansky kraj,404,Nove Zamky,556092,Nana,996,304,30.52,304,303,994,242,24.34,242,236,
4,Nitriansky kraj,404,Nove Zamky,503436,Nova Vieska,598,205,34.28,205,204,595,144,24.20,144,142,
4,Nitriansky kraj,404,Nove Zamky,503011,Nove Zamky,32168,14521,45.14,14518,14452,32095,13023,40.57,13023,12819,
4,Nitriansky kraj,404,Nove Zamky,582361,Obid,931,237,25.45,237,235,927,185,19.95,185,184,
4,Nitriansky kraj,404,Nove Zamky,503452,Palarikovo,3502,1476,42.14,1476,1462,3513,1146,32.62,1146,1137,
4,Nitriansky kraj,404,Nove Zamky,556033,Pavlova,195,66,33.84,66,66,195,52,26.66,52,50,
4,Nitriansky kraj,404,Nove Zamky,503479,Podhajska,1040,538,51.73,538,534,963,482,50.05,481,474,
4,Nitriansky kraj,404,Nove Zamky,503487,Pozba,393,217,55.21,217,217,399,186,46.61,186,184,
4,Nitriansky kraj,404,Nove Zamky,503495,Radava,660,377,57.12,373,373,659,318,48.25,317,308,
4,Nitriansky kraj,404,Nove Zamky,503509,Rastislavice,792,406,51.26,406,406,796,363,45.60,363,362,
4,Nitriansky kraj,404,Nove Zamky,503517,Ruban,752,204,27.12,204,202,755,149,19.73,149,146,
4,Nitriansky kraj,404,Nove Zamky,503525,Salka,874,192,21.96,192,191,873,131,15.00,131,129,
4,Nitriansky kraj,404,Nove Zamky,503533,Semerovo,1083,480,44.32,480,476,1090,409,37.52,409,403,
4,Nitriansky kraj,404,Nove Zamky,503541,Sikenicka,386,112,29.01,112,111,387,66,17.05,66,66,
4,Nitriansky kraj,404,Nove Zamky,503550,Strekov,1649,396,24.01,395,393,1654,327,19.77,327,324,
4,Nitriansky kraj,404,Nove Zamky,503568,Svodin,2045,548,26.79,548,547,2035,461,22.65,461,458,
4,Nitriansky kraj,404,Nove Zamky,503576,Sarkan,295,73,24.74,73,73,287,82,28.57,82,81,
4,Nitriansky kraj,404,Nove Zamky,503584,Sturovo,8557,2804,32.76,2804,2786,8579,2612,30.44,2612,2587,
4,Nitriansky kraj,404,Nove Zamky,503592,Surany,8192,3894,47.53,3894,3878,8195,3433,41.89,3433,3377,
4,Nitriansky kraj,404,Nove Zamky,503606,Travnica,935,451,48.23,451,449,952,424,44.53,424,415,
4,Nitriansky kraj,404,Nove Zamky,503614,Tvrdosovce,4313,1454,33.71,1454,1439,4325,1202,27.79,1202,1194,
4,Nitriansky kraj,404,Nove Zamky,556050,Ulany nad Zitavou,1295,718,55.44,718,715,1294,604,46.67,604,599,
4,Nitriansky kraj,404,Nove Zamky,503631,Velke Lovce,1557,709,45.53,709,707,1557,588,37.76,588,575,
4,Nitriansky kraj,404,Nove Zamky,503380,Velky Kyr,2527,1067,42.22,1067,1058,2526,927,36.69,926,909,
4,Nitriansky kraj,404,Nove Zamky,556025,Vlkas,270,159,58.88,159,156,272,152,55.88,152,146,
4,Nitriansky kraj,404,Nove Zamky,503649,Zemne,1767,436,24.67,436,435,1762,403,22.87,403,401,
4,Nitriansky kraj,405,Sala,503711,Diakovce,1948,766,39.32,766,760,1957,607,31.01,607,605,
4,Nitriansky kraj,405,Sala,503720,Dlha nad Vahom,764,414,54.18,414,413,769,382,49.67,381,378,
4,Nitriansky kraj,405,Sala,500241,Hajske,1072,534,49.81,534,533,1060,447,42.16,447,442,
4,Nitriansky kraj,405,Sala,555878,Horna Kralova,1565,714,45.62,714,712,1568,595,37.94,595,588,
4,Nitriansky kraj,405,Sala,503886,Kralova nad Vahom,1503,715,47.57,715,710,1500,642,42.80,642,634,
4,Nitriansky kraj,405,Sala,500739,Mocenok,3622,1645,45.41,1642,1636,3648,1383,37.91,1383,1352,
4,Nitriansky kraj,405,Sala,503932,Neded,2650,645,24.33,645,645,2657,536,20.17,536,526,
4,Nitriansky kraj,405,Sala,503991,Selice,2270,440,19.38,440,436,2276,385,16.91,385,380,
4,Nitriansky kraj,405,Sala,504025,Sala,17983,8715,48.46,8712,8655,17948,7927,44.16,7926,7817,
4,Nitriansky kraj,405,Sala,504068,Tesedikovo,3107,999,32.15,999,995,3103,842,27.13,842,828,
4,Nitriansky kraj,405,Sala,504092,Trnovec nad Vahom,2250,932,41.42,931,927,2246,794,35.35,794,781,
4,Nitriansky kraj,405,Sala,504165,Vlcany,2711,719,26.52,719,717,2707,615,22.71,615,610,
4,Nitriansky kraj,405,Sala,504190,Ziharec,1411,386,27.35,386,385,1412,283,20.04,283,280,
4,Nitriansky kraj,406,Topolcany,556220,Ardanovce,178,78,43.82,78,77,181,69,38.12,69,69,
4,Nitriansky kraj,406,Topolcany,542661,Belince,278,148,53.23,148,143,281,143,50.88,143,141,
4,Nitriansky kraj,406,Topolcany,542695,Biskupova,191,100,52.35,100,100,191,82,42.93,82,81,
4,Nitriansky kraj,406,Topolcany,542709,Blesovce,296,151,51.01,151,151,295,147,49.83,147,145,
4,Nitriansky kraj,406,Topolcany,542717,Bojna,1715,796,46.41,795,792,1711,695,40.61,695,684,
4,Nitriansky kraj,406,Topolcany,556297,Celadince,386,212,54.92,212,210,390,177,45.38,177,177,
4,Nitriansky kraj,406,Topolcany,542792,Cermany,339,181,53.39,181,181,337,128,37.98,128,125,
4,Nitriansky kraj,406,Topolcany,556262,Dvorany nad Nitrou,644,286,44.40,286,284,648,228,35.18,228,223,
4,Nitriansky kraj,406,Topolcany,542881,Hajna Nova Ves,274,118,43.06,118,118,273,109,39.92,109,109,
4,Nitriansky kraj,406,Topolcany,556351,Horne Chlebany,300,168,56.00,168,167,299,124,41.47,124,123,
4,Nitriansky kraj,406,Topolcany,542938,Horne Obdokovce,1314,603,45.89,603,599,1311,472,36.00,472,460,
4,Nitriansky kraj,406,Topolcany,542954,Horne Stitare,465,228,49.03,228,224,456,192,42.10,192,191,
4,Nitriansky kraj,406,Topolcany,542971,Hrusovany,906,484,53.42,484,478,909,443,48.73,443,429,
4,Nitriansky kraj,406,Topolcany,556165,Chrabrany,668,366,54.79,366,364,669,340,50.82,340,340,
4,Nitriansky kraj,406,Topolcany,556157,Jacovce,1532,780,50.91,780,772,1548,634,40.95,634,608,
4,Nitriansky kraj,406,Topolcany,543039,Kamanova,513,247,48.14,247,246,517,231,44.68,231,230,
4,Nitriansky kraj,406,Topolcany,543063,Koniarovce,542,290,53.50,290,289,540,247,45.74,247,238,
4,Nitriansky kraj,406,Topolcany,543071,Kovarce,1221,576,47.17,576,569,1218,487,39.98,487,479,
4,Nitriansky kraj,406,Topolcany,543101,Krnca,1121,566,50.49,565,562,1127,512,45.43,511,507,
4,Nitriansky kraj,406,Topolcany,543110,Krtovce,247,152,61.53,152,152,261,114,43.67,114,113,
4,Nitriansky kraj,406,Topolcany,556149,Krusovce,1475,763,51.72,763,761,1481,625,42.20,625,616,
4,Nitriansky kraj,406,Topolcany,581704,Kuzmice,577,314,54.41,314,312,580,260,44.82,260,255,
4,Nitriansky kraj,406,Topolcany,505021,Lipovnik,275,156,56.72,156,155,280,126,45.00,126,125,
4,Nitriansky kraj,406,Topolcany,505048,Ludanice,1509,724,47.97,723,718,1512,624,41.26,624,613,
4,Nitriansky kraj,406,Topolcany,505064,Luzany,193,126,65.28,126,126,187,93,49.73,93,92,
4,Nitriansky kraj,406,Topolcany,505137,Male Ripnany,443,238,53.72,238,238,440,203,46.13,203,198,
4,Nitriansky kraj,406,Topolcany,581305,Nemcice,832,463,55.64,463,461,826,383,46.36,383,368,
4,Nitriansky kraj,406,Topolcany,505226,Nemecky,274,167,60.94,167,165,274,143,52.18,143,143,
4,Nitriansky kraj,406,Topolcany,505234,Nitrianska Blatnica,1028,551,53.59,551,547,1039,447,43.02,447,435,
4,Nitriansky kraj,406,Topolcany,505242,Nitrianska Streda,636,371,58.33,371,368,637,299,46.93,299,290,
4,Nitriansky kraj,406,Topolcany,505251,Norovce,282,144,51.06,144,142,280,120,42.85,120,119,
4,Nitriansky kraj,406,Topolcany,505285,Oponice,707,338,47.80,338,337,717,294,41.00,294,289,
4,Nitriansky kraj,406,Topolcany,556211,Oresany,273,139,50.91,139,138,278,117,42.08,117,117,
4,Nitriansky kraj,406,Topolcany,505340,Podhradie,248,140,56.45,140,139,250,125,50.00,125,125,
4,Nitriansky kraj,406,Topolcany,505374,Prasice,1750,901,51.48,901,898,1768,823,46.54,823,803,
4,Nitriansky kraj,406,Topolcany,581658,Praznovce,772,371,48.05,371,370,778,312,40.10,312,308,
4,Nitriansky kraj,406,Topolcany,505404,Preselany,1237,584,47.21,584,575,1238,479,38.69,479,469,
4,Nitriansky kraj,406,Topolcany,505421,Radosina,1643,864,52.58,864,860,1628,726,44.59,726,708,
4,Nitriansky kraj,406,Topolcany,505439,Rajcany,443,231,52.14,231,231,445,163,36.62,163,161,
4,Nitriansky kraj,406,Topolcany,505498,Solcany,2072,1157,55.83,1157,1146,2068,890,43.03,890,871,
4,Nitriansky kraj,406,Topolcany,556327,Solcianky,237,113,47.67,113,113,236,111,47.03,111,108,
4,Nitriansky kraj,406,Topolcany,505510,Sulovce,447,224,50.11,224,223,445,185,41.57,185,184,
4,Nitriansky kraj,406,Topolcany,556238,Svrbice,159,90,56.60,90,89,164,78,47.56,78,76,
4,Nitriansky kraj,406,Topolcany,505536,Salgovce,423,189,44.68,189,184,424,157,37.02,157,155,
4,Nitriansky kraj,406,Topolcany,505561,Tesare,627,355,56.61,355,351,629,322,51.19,322,311,
4,Nitriansky kraj,406,Topolcany,504998,Topolcany,21734,10523,48.41,10522,10482,21708,9137,42.09,9137,9025,
