406,Bohumila,Tauchmannova,63
406,Juraj,Zabojnik,87
406,Ivan,Zuzula,60
502,Bela,Bugar,499
502,Zuzana,Caputova,7432
502,Martin,Dano,156
502,Stefan,Harabin,6897
502,Eduard,Chmelar,859
502,Marian,Kotleba,6332
502,Milan,Krajniak,819
502,Jozsef,Menyhart,6
502,Frantisek,Miklosko,1748
502,Robert,Mistrik,67
502,Maros,Sefcovic,8656
502,Robert,Svec,86
502,Bohumila,Tauchmannova,57
502,Juraj,Zabojnik,61
502,Ivan,Zuzula,81
503,Bela,Bugar,192
503,Zuzana,Caputova,6624
503,Martin,Dano,111
503,Stefan,Harabin,2144
503,Eduard,Chmelar,433
503,Marian,Kotleba,1837
503,Milan,Krajniak,586
503,Jozsef,Menyhart,3
503,Frantisek,Miklosko,2391
503,Robert,Mistrik,53
503,Maros,Sefcovic,2891
503,Robert,Svec,55
503,Bohumila,Tauchmannova,42
503,Juraj,Zabojnik,54
503,Ivan,Zuzula,36
505,Bela,Bugar,444
505,Zuzana,Caputova,13489
505,Martin,Dano,188
505,Stefan,Harabin,4940
505,Eduard,Chmelar,978
505,Marian,Kotleba,3413
505,Milan,Krajniak,758
505,Jozsef,Menyhart,6
505,Frantisek,Miklosko,1264
505,Robert,Mistrik,56
505,Maros,Sefcovic,7016
505,Robert,Svec,92
505,Bohumila,Tauchmannova,71
505,Juraj,Zabojnik,71
505,Ivan,Zuzula,62
506,Bela,Bugar,497
506,Zuzana,Caputova,17180
506,Martin,Dano,215
506,Stefan,Harabin,6532
506,Eduard,Chmelar,1587
506,Marian,Kotleba,4830
506,Milan,Krajniak,1056
506,Jozsef,Menyhart,6
506,Frantisek,Miklosko,1659
506,Robert,Mistrik,68
506,Maros,Sefcovic,8797
506,Robert,Svec,141
506,Bohumila,Tauchmannova,181
506,Juraj,Zabojnik,174
506,Ivan,Zuzula,92
509,Bela,Bugar,150
509,Zuzana,Caputova,2469
509,Martin,Dano,26
509,Stefan,Harabin,1041
509,Eduard,Chmelar,259
509,Marian,Kotleba,1070
509,Milan,Krajniak,178
509,Jozsef,Menyhart,2
509,Frantisek,Miklosko,209
509,Robert,Mistrik,19
509,Maros,Sefcovic,1827
509,Robert,Svec,26
509,Bohumila,Tauchmannova,19
509,Juraj,Zabojnik,20
509,Ivan,Zuzula,16
507,Bela,Bugar,338
507,Zuzana,Caputova,5442
507,Martin,Dano,140
507,Stefan,Harabin,3551
507,Eduard,Chmelar,411
507,Marian,Kotleba,4078
507,Milan,Krajniak,1042
507,Jozsef,Menyhart,5
507,Frantisek,Miklosko,5160
507,Robert,Mistrik,63
507,Maros,Sefcovic,3529
507,Robert,Svec,83
507,Bohumila,Tauchmannova,48
507,Juraj,Zabojnik,49
507,Ivan,Zuzula,28
510,Bela,Bugar,150
510,Zuzana,Caputova,4605
510,Martin,Dano,103
510,Stefan,Harabin,2466
510,Eduard,Chmelar,343
510,Marian,Kotleba,2366
510,Milan,Krajniak,506
510,Jozsef,Menyhart,4
510,Frantisek,Miklosko,2671
510,Robert,Mistrik,36
510,Maros,Sefcovic,2758
510,Robert,Svec,50
510,Bohumila,Tauchmannova,31
510,Juraj,Zabojnik,59
510,Ivan,Zuzula,47
508,Bela,Bugar,301
508,Zuzana,Caputova,8797
508,Martin,Dano,155
508,Stefan,Harabin,3964
508,Eduard,Chmelar,716
508,Marian,Kotleba,3650
508,Milan,Krajniak,841
508,Jozsef,Menyhart,6
508,Frantisek,Miklosko,2644
508,Robert,Mistrik,40
508,Maros,Sefcovic,4575
508,Robert,Svec,101
508,Bohumila,Tauchmannova,50
508,Juraj,Zabojnik,65
508,Ivan,Zuzula,39
501,Bela,Bugar,143
501,Zuzana,Caputova,3581
501,Martin,Dano,50
501,Stefan,Harabin,2264
501,Eduard,Chmelar,326
501,Marian,Kotleba,2227
501,Milan,Krajniak,275
501,Jozsef,Menyhart,2
501,Frantisek,Miklosko,720
501,Robert,Mistrik,21
501,Maros,Sefcovic,2828
501,Robert,Svec,37
501,Bohumila,Tauchmannova,25
501,Juraj,Zabojnik,29
501,Ivan,Zuzula,21
504,Bela,Bugar,185
504,Zuzana,Caputova,3476
504,Martin,Dano,82
504,Stefan,Harabin,3265
504,Eduard,Chmelar,420
504,Marian,Kotleba,2197
504,Milan,Krajniak,358
504,Jozsef,Menyhart,3
504,Frantisek,Miklosko,687
504,Robert,Mistrik,25
504,Maros,Sefcovic,3351
504,Robert,Svec,47
504,Bohumila,Tauchmannova,33
504,Juraj,Zabojnik,37
504,Ivan,Zuzula,17
511,Bela,Bugar,764
511,Zuzana,Caputova,28294
511,Martin,Dano,361
511,Stefan,Harabin,11793
511,Eduard,Chmelar,2282
511,Marian,Kotleba,7860
511,Milan,Krajniak,1567
511,Jozsef,Menyhart,8
511,Frantisek,Miklosko,4759
511,Robert,Mistrik,103
511,Maros,Sefcovic,14145
511,Robert,Svec,192
511,Bohumila,Tauchmannova,114
511,Juraj,Zabojnik,176
511,Ivan,Zuzula,119
601,Bela,Bugar,471
601,Zuzana,Caputova,23654
601,Martin,Dano,249
601,Stefan,Harabin,6084
601,Eduard,Chmelar,1503
601,Marian,Kotleba,4770
601,Milan,Krajniak,978
601,Jozsef,Menyhart,8
601,Frantisek,Miklosko,2016
601,Robert,Mistrik,91
601,Maros,Sefcovic,10059
601,Robert,Svec,135
601,Bohumila,Tauchmannova,80
601,Juraj,Zabojnik,91
601,Ivan,Zuzula,82
603,Bela,Bugar,326
603,Zuzana,Caputova,7795
603,Martin,Dano,113
603,Stefan,Harabin,3507
603,Eduard,Chmelar,691
603,Marian,Kotleba,3457
603,Milan,Krajniak,520
603,Jozsef,Menyhart,4
603,Frantisek,Miklosko,850
603,Robert,Mistrik,37
603,Maros,Sefcovic,5207
603,Robert,Svec,98
603,Bohumila,Tauchmannova,43
603,Juraj,Zabojnik,59
603,Ivan,Zuzula,57
606,Bela,Bugar,1613
606,Zuzana,Caputova,8445
606,Martin,Dano,134
606,Stefan,Harabin,2578
606,Eduard,Chmelar,482
606,Marian,Kotleba,2668
606,Milan,Krajniak,451
606,Jozsef,Menyhart,37
606,Frantisek,Miklosko,420
606,Robert,Mistrik,45
606,Maros,Sefcovic,4104
606,Robert,Svec,86
606,Bohumila,Tauchmannova,25
606,Juraj,Zabojnik,33
606,Ivan,Zuzula,30
607,Bela,Bugar,117
607,Zuzana,Caputova,2056
607,Martin,Dano,41
607,Stefan,Harabin,1396
607,Eduard,Chmelar,210
607,Marian,Kotleba,1572
607,Milan,Krajniak,242
